winprob_home,winprob_away
0.61176026,0.38823977
0.7944574,0.20554261
0.5674394,0.43256062
0.7000995,0.29990047
0.7284556,0.27154434
0.4767869,0.52321315
0.88733315,0.112666816
0.3889351,0.611065
0.68301433,0.31698567
0.7782927,0.22170728
0.31081825,0.68918175
0.669917,0.33008304
0.8898235,0.11017653
0.48866087,0.5113392
0.8175305,0.18246944
0.43076533,0.56923467
0.2547847,0.74521536
0.1807067,0.8192933
0.40690508,0.59309494
0.91973585,0.08026417
0.43170652,0.5682935
0.9670233,0.032976717
0.50055695,0.49944305
0.7651118,0.23488823
0.37970227,0.6202978
0.5524451,0.4475549
0.7059061,0.2940939
0.5482431,0.4517569
0.7910897,0.20891029
0.7148283,0.2851717
0.8955738,0.10442618
0.56349987,0.43650013
0.39566317,0.60433686
0.81511986,0.18488017
0.88653475,0.11346529
0.38152954,0.61847043
0.6880113,0.3119887
0.8550273,0.14497265
0.3058601,0.6941399
0.34086195,0.6591381
0.97505784,0.024942134
0.81697,0.18303001
0.39884162,0.6011583
0.8202901,0.17970993
0.34154743,0.6584526
0.40448812,0.5955119
0.4043761,0.5956239
0.38500938,0.6149906
0.40407723,0.59592277
0.24290435,0.7570957
0.69988847,0.3001115
0.6174663,0.38253376
0.44004193,0.55995804
0.40618253,0.5938175
0.37434703,0.625653
0.80494374,0.19505623
0.4115258,0.5884742
0.7084664,0.29153356
0.61746585,0.38253418
0.39217606,0.60782397
0.6905259,0.3094741
0.13480656,0.8651935
0.9151969,0.08480308
0.7154103,0.28458968
0.8895306,0.11046942
0.90436465,0.09563533
0.3145035,0.68549645
0.5892987,0.4107013
0.94627374,0.053726275
0.8971223,0.10287763
0.84791577,0.15208422
0.63214004,0.36785996
0.6914757,0.30852437
0.76356184,0.2364382
0.92830646,0.07169347
0.20227571,0.7977243
0.49506044,0.50493956
0.5402937,0.4597063
0.64066154,0.35933846
0.9489201,0.051079962
0.46451405,0.5354859
0.817319,0.18268102
0.41114736,0.58885264
0.44190067,0.5580993
0.75912565,0.24087435
0.30735025,0.6926498
0.96982354,0.030176409
0.44475144,0.5552486
0.90634644,0.09365356
0.77789325,0.22210671
0.5148643,0.48513564
0.9125363,0.08746371
0.38632143,0.6136786
0.16970156,0.8302984
0.8968467,0.10315332
0.889262,0.11073793
0.2775962,0.7224038
0.43240234,0.5675977
0.46142188,0.53857815
0.4702402,0.52975976
0.3710483,0.62895167
0.6451003,0.35489976
0.7084951,0.2915049
0.62047195,0.37952802
0.81565547,0.18434452
0.27942422,0.72057575
0.48261756,0.51738244
0.64018923,0.35981083
0.57481587,0.42518407
0.27732977,0.7226702
0.5319473,0.46805266
0.58819866,0.41180134
0.5837176,0.41628236
0.1978448,0.8021552
0.81931484,0.18068515
0.6346227,0.36537734
0.7320907,0.26790932
0.9358457,0.06415438
0.4326065,0.56739354
0.13053568,0.8694643
0.71978825,0.2802118
0.3831284,0.61687154
0.26116267,0.7388373
0.22650328,0.77349675
0.6088433,0.39115664
0.5208369,0.47916317
0.7083343,0.29166564
0.27011585,0.72988415
0.580357,0.41964296
0.33233935,0.66766065
0.90154785,0.09845211
0.4167292,0.5832707
0.6440068,0.35599318
0.7690425,0.23095746
0.28775176,0.71224827
0.48111328,0.5188867
0.9196323,0.08036766
0.9604709,0.039529096
0.81780493,0.18219507
0.41960353,0.5803965
0.32971668,0.6702833
0.5596938,0.4403062
0.77055794,0.22944207
0.85241437,0.14758566
0.19550003,0.8045
0.88926697,0.11073302
0.7407936,0.25920638
0.78998595,0.21001403
0.8470488,0.1529512
0.33997765,0.6600223
0.6330604,0.3669396
0.31361455,0.68638545
0.44079727,0.55920273
0.1150113,0.8849887
0.42430666,0.5756933
0.7700091,0.2299909
0.48187262,0.5181274
0.1789621,0.8210379
0.4592589,0.54074115
0.711183,0.28881696
0.6257305,0.37426952
0.51614964,0.48385036
0.73992014,0.2600799
0.8113513,0.18864875
0.69626266,0.30373734
0.34386912,0.65613085
0.34715635,0.6528437
0.31984356,0.68015647
0.16953166,0.83046836
0.41792428,0.58207566
0.7834203,0.21657965
0.7155812,0.28441885
0.8407231,0.15927693
0.4060863,0.5939137
0.1403057,0.8596943
0.3892588,0.6107412
0.54715425,0.4528457
0.3971311,0.6028689
0.5122398,0.48776022
0.20749082,0.79250914
0.6542003,0.34579968
0.5343797,0.46562028
0.38327262,0.61672735
0.43780178,0.5621982
0.41766396,0.58233607
0.61802477,0.3819752
0.79991776,0.20008226
0.40085724,0.5991428
0.36597565,0.6340243
0.15565497,0.844345
0.3842173,0.6157827
0.6248451,0.37515485
0.336625,0.663375
0.44707087,0.55292916
0.3165684,0.6834316
0.90809524,0.091904804
0.71202534,0.28797463
0.8917399,0.108260095
0.52668536,0.4733146
0.4386413,0.5613587
0.89891225,0.10108774
0.10908376,0.8909162
0.9503579,0.049642112
0.1013767,0.8986233
0.45013013,0.5498699
0.5000938,0.49990612
0.43252397,0.56747603
0.9171883,0.08281172
0.59524477,0.4047552
0.43333417,0.5666658
0.7405357,0.25946435
0.6186251,0.38137487
0.5952287,0.4047713
0.41851,0.58149
0.7841729,0.2158271
0.40588784,0.59411216
0.48022884,0.5197711
0.935366,0.06463406
0.7720352,0.22796477
0.8796189,0.12038105
0.7093312,0.29066873
0.3754256,0.62457436
0.7384922,0.26150784
0.25287208,0.74712795
0.7717682,0.22823179
0.9056596,0.09434033
0.8327304,0.1672696
0.13579983,0.8642002
0.7828242,0.21717575
0.7614976,0.23850238
0.3258018,0.6741982
0.8075435,0.19245642
0.48479968,0.5152003
0.8483369,0.15166306
0.51257825,0.48742175
0.6298962,0.3701038
0.46762878,0.5323712
0.7512258,0.24877425
0.60443425,0.3955658
0.8166274,0.18337265
0.33483806,0.66516197
0.16820908,0.8317909
0.94557464,0.054425325
0.62425274,0.37574726
0.21741457,0.7825854
0.95792264,0.042077407
0.4772846,0.5227154
0.9171034,0.08289662
0.6012967,0.39870328
0.40974495,0.5902551
0.16905148,0.83094853
0.869537,0.13046293
0.80976796,0.19023204
0.3009938,0.6990062
0.23023538,0.7697646
0.540278,0.45972204
0.6156996,0.38430044
0.2561057,0.7438943
0.3806344,0.6193656
0.86203223,0.13796772
0.163112,0.836888
0.7928867,0.20711331
0.8668605,0.13313954
0.84615064,0.15384936
0.6156069,0.38439313
0.36485648,0.6351435
0.14573763,0.8542624
0.65436494,0.34563506
0.43311647,0.56688356
0.4621911,0.5378089
0.6539197,0.3460803
0.76906437,0.23093563
0.44207665,0.5579233
0.27153948,0.7284605
0.42605236,0.57394767
0.6905277,0.30947232
0.15292823,0.8470718
0.7333674,0.26663262
0.47271693,0.5272831
0.07714216,0.9228578
0.41205707,0.5879429
0.8431418,0.15685825
0.7316495,0.26835054
0.5360587,0.46394128
0.8329772,0.16702284
0.8380153,0.16198467
0.35698295,0.6430171
0.426837,0.57316303
0.7020774,0.29792264
0.56354505,0.43645492
0.6571945,0.34280547
0.5602598,0.4397402
0.8773676,0.122632384
0.5682095,0.43179047
0.8921291,0.107870854
0.91839087,0.08160917
0.6895565,0.31044352
0.88563174,0.114368305
0.4499346,0.5500654
0.7383874,0.2616126
0.91101897,0.08898108
0.67723817,0.32276186
0.61016583,0.38983417
0.6642149,0.33578512
0.8293085,0.17069155
0.793588,0.20641205
0.35850173,0.6414982
0.63075083,0.3692492
0.7434774,0.25652263
0.68853074,0.31146932
0.71054476,0.28945524
0.71470964,0.28529033
0.17501852,0.82498145
0.7549996,0.24500042
0.8102597,0.18974029
0.28872967,0.7112703
0.67014635,0.32985365
0.73456,0.26543996
0.6845988,0.3154012
0.8082246,0.1917754
0.55984193,0.44015807
0.13718306,0.86281693
0.36811364,0.6318864
0.49301547,0.50698453
0.30070418,0.6992958
0.57220656,0.42779344
0.4275466,0.5724534
0.76855105,0.23144896
0.6462948,0.35370526
0.29585505,0.70414495
0.4575686,0.5424314
0.5081218,0.49187818
0.37207693,0.6279231
0.93138826,0.06861172
0.70075315,0.29924688
0.8433424,0.15665758
0.36976033,0.6302396
0.5204883,0.47951168
0.94538,0.054620028
0.16572306,0.834277
0.6382193,0.36178064
0.8089164,0.1910836
0.48932087,0.5106791
0.4359701,0.5640299
0.5302986,0.46970144
0.42608604,0.573914
0.39057976,0.6094202
0.8075667,0.19243333
0.35990041,0.64009964
0.8934281,0.10657195
0.9555718,0.044428192
0.36856687,0.6314331
0.79298586,0.20701414
0.6492356,0.35076445
0.44133505,0.558665
0.8860277,0.11397231
0.5195322,0.48046777
0.88605,0.113950014
0.3100453,0.6899547
0.6665658,0.33343422
0.8957689,0.104231134
0.10791516,0.89208484
0.4240928,0.57590723
0.42175132,0.57824874
0.8960232,0.1039768
0.75832283,0.24167714
0.8327709,0.16722913
0.22349276,0.77650726
0.17343913,0.8265609
0.56833994,0.43166
0.8402713,0.15972869
0.64593583,0.35406417
0.552725,0.447275
0.64537233,0.3546276
0.38149744,0.61850256
0.71758384,0.28241614
0.78790057,0.21209943
0.50355387,0.4964461
0.95399696,0.046002984
0.47077906,0.52922094
0.5620307,0.4379693
0.91254276,0.08745725
0.67019427,0.32980573
0.702822,0.297178
0.36471775,0.6352823
0.7235971,0.2764029
0.73937017,0.2606298
0.88417345,0.11582656
0.68881345,0.31118655
0.37729698,0.622703
0.46858293,0.5314171
0.18356733,0.81643265
0.59640175,0.40359828
0.9155725,0.08442753
0.29021522,0.70978475
0.6750389,0.32496116
0.63044614,0.3695539
0.45829982,0.5417002
0.39571214,0.60428786
0.88384724,0.11615279
0.54515934,0.4548406
0.39993697,0.6000631
0.699374,0.30062595
0.66890645,0.33109352
0.3598443,0.6401557
0.9584218,0.041578203
0.82907164,0.17092839
0.7441488,0.25585118
0.80544674,0.1945532
0.5230923,0.47690764
0.9367539,0.063246034
0.6892886,0.3107114
0.44829604,0.551704
0.8265679,0.17343207
0.4983828,0.50161713
0.5687595,0.43124044
0.44999555,0.5500045
0.65549886,0.34450117
0.9168011,0.083198875
0.85325533,0.14674465
0.7963833,0.20361665
0.09780343,0.9021965
0.44197422,0.5580258
0.40484878,0.59515125
0.9445535,0.055446476
0.75466275,0.24533719
0.91833377,0.08166626
0.90686995,0.09313003
0.4213439,0.5786561
0.88041306,0.119586974
0.84919584,0.15080412
0.57711166,0.42288837
0.36615607,0.6338439
0.6670347,0.33296537
0.8351222,0.16487776
0.20639677,0.7936032
0.4110015,0.58899844
0.76327574,0.23672421
0.845439,0.15456095
0.7757789,0.22422114
0.83017063,0.16982937
0.4869172,0.5130828
0.7564389,0.24356109
0.94645077,0.053549204
0.5655617,0.43443826
0.78834134,0.21165869
0.91056705,0.089432925
0.9152958,0.0847042
0.36874074,0.6312593
0.8012705,0.19872954
0.7034673,0.29653266
0.8477338,0.1522662
0.94294876,0.05705123
0.926538,0.07346206
0.52194566,0.47805434
0.4403575,0.5596425
0.7833736,0.2166264
0.9287263,0.071273714
0.834788,0.16521195
0.5366339,0.46336603
0.45630196,0.543698
0.2898599,0.7101401
0.43032423,0.5696758
0.76019204,0.23980798
0.8433656,0.15663439
0.21248305,0.7875169
0.81904304,0.1809569
0.44183037,0.55816966
0.15679021,0.84320974
0.73520577,0.26479423
0.81043094,0.18956904
0.8185874,0.18141256
0.41005424,0.5899458
0.63974816,0.3602518
0.40289918,0.5971008
0.39275193,0.60724807
0.86891854,0.13108148
0.82468146,0.17531852
0.8598513,0.14014862
0.08377694,0.916223
0.37547827,0.62452173
0.86367345,0.13632652
0.37284377,0.6271562
0.4686625,0.5313375
0.84100956,0.15899043
0.75368935,0.24631067
0.65361494,0.346385
0.42052734,0.57947266
0.1194622,0.8805378
0.80517465,0.19482534
0.82077825,0.17922172
0.10176652,0.8982335
0.6905047,0.30949527
0.9091749,0.09082502
0.41353494,0.58646506
0.28352046,0.7164795
0.720242,0.27975798
0.6956433,0.3043567
0.69537604,0.3046239
0.86480486,0.13519518
0.86091495,0.1390851
0.66609263,0.33390743
0.18554942,0.81445056
0.49000725,0.5099927
0.11082623,0.8891738
0.71660423,0.28339574
0.40434012,0.5956599
0.7327962,0.26720387
0.5250948,0.47490522
0.25276282,0.74723715
0.38146493,0.61853504
0.94758135,0.05241862
0.9268074,0.07319264
0.49290866,0.50709134
0.33579385,0.66420615
0.30979884,0.6902012
0.8887096,0.11129041
0.77696705,0.22303292
0.9102645,0.089735545
0.79077864,0.20922144
0.14949153,0.85050845
0.8965258,0.103474244
0.14832358,0.8516764
0.41826957,0.5817304
0.6157007,0.38429928
0.7950032,0.20499682
0.5168993,0.4831007
0.42268807,0.57731193
0.33824754,0.66175246
0.6751279,0.3248721
0.8541253,0.14587474
0.47786084,0.52213913
0.83474183,0.1652581
0.8491877,0.15081233
0.8979339,0.10206614
0.8716553,0.12834473
0.84869426,0.15130568
0.66542125,0.33457872
0.80076563,0.1992344
0.9067844,0.09321562
0.34237134,0.6576286
0.8237776,0.17622238
0.6889079,0.31109208
0.6964932,0.3035068
0.6442781,0.3557219
0.90001,0.09998995
0.30551106,0.694489
0.7260895,0.27391052
0.8988328,0.10116722
0.9475483,0.052451767
0.6989607,0.30103925
0.31414786,0.6858521
0.7242795,0.27572054
0.5441709,0.4558291
0.55875266,0.44124734
0.37149978,0.6285003
0.87000597,0.12999408
0.94692874,0.053071227
0.08549426,0.9145058
0.51542157,0.48457843
0.91844064,0.08155936
0.8877219,0.112278044
0.7662261,0.23377389
0.7145465,0.2854535
0.9037101,0.09628991
0.47820708,0.5217929
0.35308346,0.6469165
0.8192821,0.18071792
0.8455555,0.15444455
0.91678166,0.08321835
0.9439876,0.056012373
0.51229835,0.48770168
0.684923,0.31507698
0.68706,0.31293997
0.5068425,0.4931575
0.6836483,0.31635174
0.57345587,0.42654407
0.84167826,0.15832178
0.76614356,0.2338564
0.7387534,0.26124668
0.40636712,0.5936329
0.49836704,0.5016329
0.44932842,0.5506716
0.19004278,0.8099572
0.7920756,0.20792441
0.7911202,0.20887977
0.80150247,0.1984976
0.4542332,0.5457668
0.8600567,0.13994327
0.86516976,0.13483025
0.20819561,0.79180443
0.39380738,0.6061926
0.6496354,0.3503646
0.60412997,0.39587003
0.84137076,0.15862927
0.46856138,0.5314386
0.45812747,0.5418725
0.85869175,0.1413082
0.8229736,0.17702638
0.11123504,0.888765
0.9602642,0.03973574
0.7891521,0.21084791
0.24262594,0.75737405
0.8830732,0.11692679
0.44802406,0.55197597
0.44791627,0.5520837
0.4105788,0.5894213
0.30554536,0.69445467
0.18521598,0.814784
0.47875434,0.5212456
0.9137548,0.086245164
0.30871323,0.69128674
0.84344494,0.15655507
0.95478094,0.045219094
0.94525063,0.054749366
0.1705109,0.82948905
0.19957477,0.8004252
0.5027264,0.49727362
0.5043849,0.49561518
0.21472172,0.78527826
0.94827193,0.05172804
0.47002274,0.52997726
0.6356708,0.36432922
0.1593987,0.84060127
0.86078906,0.13921094
0.38805747,0.6119425
0.97207433,0.02792563
0.056316927,0.943683
0.33694184,0.6630582
0.9409917,0.059008267
0.10402065,0.8959794
0.60853374,0.39146632
0.686579,0.313421
0.8140796,0.18592042
0.3678649,0.63213503
0.2754622,0.7245378
0.16122432,0.83877563
0.74459094,0.25540903
0.7164452,0.2835548
0.8144779,0.18552203
0.79654783,0.20345214
0.5139775,0.48602244
0.65355027,0.34644976
0.07534084,0.9246592
0.9039713,0.0960287
0.9801237,0.019876285
0.9208812,0.07911878
0.971187,0.028813062
0.17468163,0.82531834
0.5870305,0.41296953
0.33297163,0.66702837
0.21659417,0.78340584
0.1772471,0.82275283
0.18626826,0.8137318
0.7434105,0.25658947
0.7184984,0.28150165
0.7097111,0.29028895
0.11718686,0.88281316
0.7965598,0.20344023
0.66929114,0.33070883
0.27426937,0.72573066
0.625142,0.37485802
0.9930166,0.0069833826
0.1559648,0.84403527
0.9215638,0.07843619
0.93193346,0.06806658
0.6046139,0.39538613
0.7230568,0.2769432
0.33995166,0.6600483
0.97869885,0.021301156
0.8657413,0.13425867
0.3918835,0.6081165
0.56156343,0.43843657
0.21334757,0.7866524
0.2166861,0.7833139
0.9857465,0.014253486
0.6581609,0.34183908
0.23825458,0.76174545
0.5647988,0.4352012
0.60296845,0.39703155
0.7320673,0.26793274
0.48232457,0.51767546
0.87061346,0.12938657
0.4429624,0.5570376
0.8288047,0.17119531
0.05058949,0.94941056
0.32584548,0.6741545
0.88997877,0.11002118
0.9191888,0.080811195
0.9787313,0.02126868
0.79938066,0.20061931
0.40574533,0.5942547
0.8341337,0.16586633
0.841551,0.158449
0.9359912,0.06400877
0.46965992,0.53034014
0.50391567,0.49608433
0.6690521,0.33094782
0.8769666,0.12303343
0.32205132,0.67794865
0.31915373,0.6808463
0.9349675,0.065032475
0.24248573,0.7575143
0.17722224,0.8227778
0.34080675,0.6591932
0.9608947,0.03910526
0.9630882,0.036911793
0.16228803,0.837712
0.75398433,0.24601567
0.6687364,0.3312636
0.9855767,0.01442324
0.7889555,0.2110445
0.7886003,0.21139964
0.9417966,0.058203395
0.3801677,0.6198323
0.9129096,0.08709034
0.60271823,0.3972818
0.8961761,0.103823945
0.036476206,0.9635238
0.8589273,0.14107265
0.6541991,0.34580085
0.39136153,0.60863847
0.70900625,0.29099375
0.8137116,0.18628842
0.42888507,0.5711149
0.86057967,0.13942032
0.097545184,0.9024548
0.6274027,0.37259725
0.74648416,0.25351584
0.873402,0.126598
0.8078575,0.1921425
0.31366423,0.68633574
0.7812789,0.21872108
0.08293487,0.9170651
0.66216403,0.33783597
0.71868086,0.2813191
0.35286343,0.64713657
0.3029422,0.6970578
0.70925564,0.29074436
0.93008184,0.06991816
0.7574708,0.24252918
0.32158437,0.67841566
0.8815039,0.118496135
0.3357478,0.66425216
0.7168961,0.28310385
0.21368086,0.78631914
0.086963646,0.91303635
0.99184614,0.008153822
0.8583448,0.14165516
0.3229472,0.6770528
0.5550853,0.44491473
0.80261135,0.19738866
0.2906417,0.70935833
0.9109354,0.089064576
0.71856683,0.28143317
0.92505133,0.074948594
0.4405109,0.5594891
0.9815059,0.018494086
0.22463985,0.7753601
0.9771637,0.02283639
0.28603536,0.7139647
0.2625069,0.7374931
0.9675015,0.032498505
0.5238266,0.47617343
0.7570775,0.24292246
0.8719012,0.12809876
0.41957,0.58043003
0.312101,0.687899
0.66232663,0.33767337
0.92126316,0.07873679
0.7545368,0.24546325
0.6103518,0.38964823
0.97070396,0.029296098
0.64071584,0.35928413
0.5031819,0.49681816
0.09984076,0.90015924
0.7812371,0.21876289
0.7791646,0.22083542
0.9584858,0.041514277
0.75359064,0.2464093
0.4393339,0.56066614
0.94396615,0.056033902
0.124465644,0.8755344
0.454119,0.54588103
0.39049426,0.6095057
0.8509385,0.14906147
0.6122936,0.3877064
0.9884928,0.011507173
0.37697136,0.62302864
0.11218095,0.88781905
0.77894384,0.22105613
0.9212444,0.078755625
0.9205371,0.07946286
0.12287225,0.87712777
0.9405511,0.059448875
0.44679525,0.5532047
0.5470083,0.4529917
0.95871645,0.041283593
0.8310976,0.16890241
0.20428486,0.79571515
0.9764435,0.023556499
0.49939755,0.5006025
0.80857897,0.19142108
0.4257057,0.5742943
0.90614426,0.09385577
0.414514,0.585486
0.6711222,0.32887784
0.68112546,0.31887454
0.6330513,0.3669487
0.49222356,0.50777644
0.7024268,0.29757324
0.15050638,0.8494937
0.5122109,0.48778912
0.7411394,0.25886056
0.79358894,0.20641102
0.09817227,0.90182775
0.96334225,0.036657736
0.86963165,0.13036837
0.6706687,0.32933128
0.7743985,0.22560152
0.6282095,0.37179053
0.354829,0.64517105
0.4183957,0.5816043
0.16063386,0.8393661
0.5180542,0.4819458
0.9193857,0.08061438
0.81211305,0.18788697
0.42658103,0.573419
0.9632968,0.036703274
0.73179793,0.26820204
0.6181375,0.38186255
0.9105887,0.0894113
0.77844465,0.22155534
0.7445213,0.25547868
0.2447126,0.75528735
0.50396603,0.496034
0.46132722,0.5386728
0.38854483,0.6114552
0.64302564,0.3569744
0.9665248,0.033475205
0.58969516,0.4103049
0.8338762,0.16612378
0.3129539,0.6870461
0.9331337,0.06686628
0.23149525,0.76850474
0.62735355,0.37264648
0.40376565,0.5962343
0.672183,0.32781702
0.6753621,0.32463792
0.7497161,0.2502839
0.42165622,0.57834375
0.35556522,0.6444348
0.7270993,0.2729007
0.80818874,0.19181123
0.82919395,0.17080599
0.482869,0.51713103
0.71092445,0.28907552
0.0991951,0.90080494
0.61909544,0.38090456
0.7678871,0.23211281
0.6748046,0.32519543
0.50783974,0.49216023
0.43446565,0.56553435
0.5127044,0.4872957
0.30402625,0.69597375
0.4251902,0.57480973
0.5599985,0.4400015
0.8701998,0.12980019
0.40559137,0.59440863
0.5314441,0.46855587
0.6643976,0.33560243
0.9676339,0.032366034
0.79471636,0.2052836
0.42785475,0.5721452
0.4934921,0.50650793
0.16255017,0.83744985
0.41229418,0.58770585
0.8937365,0.106263466
0.46445748,0.5355425
0.5122718,0.4877282
0.76723325,0.23276669
0.45294803,0.547052
0.7773122,0.22268781
0.9429496,0.05705036
0.9062968,0.09370319
0.6377538,0.36224616
0.78993326,0.21006669
0.22525436,0.77474564
0.49471748,0.5052825
0.7877908,0.21220921
0.37841964,0.6215803
0.42349622,0.5765038
0.28680518,0.7131948
0.66398966,0.33601037
0.5225532,0.4774468
0.5930437,0.4069563
0.13768907,0.8623109
0.6909642,0.30903584
0.67425895,0.32574102
0.62442726,0.3755728
0.8387696,0.16123036
0.3973609,0.6026391
0.14614937,0.85385066
0.3143441,0.6856559
0.70180774,0.2981923
0.08600407,0.9139959
0.07867878,0.9213213
0.5051995,0.49480048
0.47939667,0.5206033
0.6079566,0.3920434
0.42962402,0.57037604
0.42751127,0.57248867
0.31740835,0.6825917
0.48924077,0.5107592
0.4178098,0.5821902
0.065651596,0.9343484
0.7726678,0.22733216
0.31556642,0.6844336
0.1409634,0.8590366
0.6822048,0.31779528
0.68717116,0.31282884
0.36092162,0.6390784
0.50408924,0.4959108
0.38223323,0.6177668
0.41296464,0.5870353
0.66048664,0.33951333
0.515855,0.48414502
0.4240959,0.5759041
0.6355394,0.3644606
0.08782535,0.91217464
0.75101596,0.24898404
0.24163845,0.7583616
0.31576023,0.6842398
0.5309553,0.46904463
0.63992685,0.36007318
0.4466925,0.55330753
0.5276859,0.47231412
0.15451658,0.84548336
0.9509535,0.04904647
0.5419747,0.4580253
0.85852647,0.14147356
0.8315078,0.16849217
0.9184345,0.08156549
0.51574063,0.48425934
0.20375901,0.796241
0.5080925,0.49190742
0.8786151,0.121384986
0.37119055,0.6288094
0.7560946,0.24390543
0.3837408,0.61625916
0.7918767,0.20812328
0.39465743,0.60534257
0.89835876,0.101641245
0.6939451,0.3060549
0.26427075,0.7357292
0.52081627,0.47918373
0.9545959,0.045404077
0.9060336,0.09396642
0.8724005,0.12759951
0.4431703,0.5568297
0.80583555,0.1941644
0.8391429,0.16085705
0.515727,0.48427302
0.2510603,0.74893975
0.67823416,0.32176587
0.82481146,0.1751885
0.60887736,0.39112264
0.75086516,0.24913482
0.89296275,0.107037224
0.898168,0.101831995
0.84645146,0.15354851
0.6047019,0.3952981
0.9718642,0.02813574
0.79605865,0.20394139
0.46038195,0.539618
0.42370865,0.5762913
0.7716959,0.22830404
0.34879696,0.6512031
0.71555513,0.28444487
0.9590411,0.04095886
0.4265886,0.5734114
0.6632319,0.33676812
0.41848803,0.581512
0.8456664,0.15433365
0.33170822,0.6682918
0.8011557,0.1988443
0.84267604,0.15732402
0.2670963,0.7329037
0.6556561,0.34434393
0.78707683,0.21292323
0.9390763,0.06092365
0.72232896,0.27767104
0.4164369,0.58356315
0.76245415,0.23754588
0.68386304,0.31613696
0.29674506,0.70325494
0.7525394,0.2474606
0.91022146,0.08977861
0.9481884,0.05181154
0.4997719,0.50022817
0.43698514,0.56301486
0.60178006,0.3982199
0.46494797,0.53505206
0.091647446,0.9083526
0.799086,0.20091403
0.8728727,0.12712725
0.1381006,0.8618994
0.46485692,0.5351431
0.9302353,0.06976472
0.542909,0.457091
0.6220279,0.3779721
0.5106169,0.48938316
0.6800556,0.31994435
0.7606005,0.2393995
0.8742808,0.12571916
0.4666941,0.5333059
0.45959938,0.5404006
0.7689884,0.23101169
0.5118855,0.4881145
0.8395086,0.16049147
0.27747926,0.72252077
0.9597837,0.040216338
0.7954224,0.2045776
0.8979367,0.10206334
0.92725354,0.07274644
0.4025638,0.59743625
0.80013585,0.19986418
0.48028448,0.5197155
0.106188945,0.89381105
0.7284587,0.2715413
0.6922493,0.30775067
0.78918093,0.21081911
0.7343196,0.26568037
0.552626,0.447374
0.5374342,0.46256578
0.506751,0.49324903
0.63439935,0.3656007
0.46231565,0.5376843
0.7216146,0.2783854
0.4684197,0.53158027
0.4508729,0.5491271
0.20410533,0.7958947
0.38340944,0.6165905
0.3973905,0.6026095
0.8277775,0.17222248
0.8083545,0.19164558
0.26770294,0.73229706
0.81988394,0.18011612
0.25774017,0.74225986
0.6860773,0.31392276
0.97542804,0.02457199
0.3166145,0.6833855
0.2568164,0.7431836
0.8892821,0.110717885
0.37148982,0.6285101
0.43776733,0.5622327
0.85546887,0.1445311
0.8943838,0.10561623
0.19102396,0.8089761
0.74850446,0.25149548
0.69499534,0.3050046
0.64370203,0.35629794
0.46566465,0.5343353
0.46139228,0.5386078
0.37746477,0.62253517
0.48014432,0.5198556
0.4619679,0.5380321
0.69917536,0.30082464
0.7854387,0.21456128
0.25926635,0.7407337
0.37476552,0.6252344
0.5019834,0.49801657
0.7491546,0.2508453
0.36820692,0.631793
0.8007913,0.19920862
0.41662025,0.5833798
0.88031316,0.119686835
0.8441218,0.15587819
0.075289495,0.92471045
0.715239,0.28476104
0.6383751,0.36162487
0.942282,0.057718005
0.26107782,0.7389222
0.7214199,0.2785801
0.4226086,0.5773914
0.6995629,0.30043706
0.16433255,0.8356675
0.24027666,0.7597233
0.77654886,0.22345114
0.16518211,0.8348179
0.19258095,0.807419
0.899041,0.10095901
0.65257496,0.347425
0.8153112,0.18468885
0.84515995,0.15484004
0.63512146,0.3648786
0.44288418,0.55711585
0.7934729,0.20652714
0.4036906,0.5963094
0.77631885,0.22368118
0.385033,0.614967
0.6869068,0.3130932
0.2660643,0.7339357
0.9178797,0.082120284
0.47357297,0.5264271
0.46419203,0.53580797
0.63911843,0.36088154
0.90080523,0.099194795
0.30682093,0.693179
0.35472307,0.64527696
0.7417354,0.25826463
0.55303705,0.44696295
0.36397395,0.6360261
0.9032208,0.09677923
0.974157,0.025842987
0.86651504,0.13348502
0.40948778,0.5905122
0.4455095,0.5544905
0.4339176,0.5660824
0.7271587,0.27284127
0.5530839,0.44691613
0.6030282,0.3969718
0.458071,0.541929
0.6460063,0.3539937
0.2633909,0.73660916
0.8298519,0.1701481
0.4858663,0.51413375
0.918445,0.081554994
0.7181723,0.2818277
0.9449365,0.055063453
0.8090668,0.19093324
0.53855526,0.4614447
0.7284331,0.271567
0.49161926,0.5083807
0.72579914,0.27420086
0.78022456,0.21977544
0.6209121,0.37908792
0.87070364,0.12929632
0.8940983,0.10590173
0.6325717,0.36742827
0.41405633,0.58594364
0.66531724,0.33468273
0.48999408,0.51000595
0.572145,0.42785496
0.5731719,0.42682812
0.2208731,0.7791269
0.9316783,0.068321735
0.5813433,0.41865668
0.69574505,0.30425498
0.55562174,0.44437823
0.5309145,0.46908548
0.6457877,0.35421225
0.51909876,0.48090124
0.6218673,0.37813273
0.9380093,0.06199065
0.4578599,0.54214007
0.63958573,0.3604143
0.8032385,0.19676146
0.49052045,0.5094796
0.90882593,0.09117406
0.38786432,0.61213565
0.89838105,0.10161891
0.9190613,0.080938734
0.89581245,0.10418758
0.7136163,0.28638372
0.7710444,0.2289556
0.30962634,0.69037366
0.80272764,0.19727242
0.6952543,0.3047457
0.7186137,0.28138635
0.34965754,0.65034246
0.83112055,0.16887943
0.64049226,0.35950777
